215,賴品妤,109年立法委員選舉,首次申報,1081219,雜支支出,台灣中油伯爵加油站,03707901,0.00,1000.00,油資,金錢,新北市汐止區****,,
222,賴品妤,109年立法委員選舉,首次申報,1081220,交通旅運支出,台灣中油明湖加油站,03707901,0.00,1248.00,油資,金錢,新北市汐止區****,,
231,賴品妤,109年立法委員選舉,首次申報,1081221,交通旅運支出,台灣中油伯爵加油站,03707901,0.00,1291.00,油資,金錢,新北市汐止區****,,
236,賴品妤,109年立法委員選舉,首次申報,1081223,交通旅運支出,台灣中油萬里加油站,03707901,0.00,1068.00,油資,金錢,新北市萬里區****,,
256,賴品妤,109年立法委員選舉,首次申報,1081228,交通旅運支出,台灣中油汐止加油站,03707901,0.00,1225.00,油資,金錢,新北市汐止區****,,
258,賴品妤,109年立法委員選舉,首次申報,1081229,交通旅運支出,台灣中油汐止加油站,03707901,0.00,1000.00,油資,金錢,新北市汐止區****,,
262,賴品妤,109年立法委員選舉,首次申報,1081230,交通旅運支出,台灣中油伯爵加油站,03707901,0.00,1100.00,油資,金錢,新北市汐止區****,,
263,賴品妤,109年立法委員選舉,首次申報,1081230,交通旅運支出,台灣中油伯爵加油站,03707901,0.00,920.00,油資,金錢,新北市汐止區****,,
290,賴品妤,109年立法委員選舉,首次申報,1090101,交通旅運支出,台灣中油瑞芳加油站,03707901,0.00,1668.00,油資,金錢,新北市瑞芳區****,,
307,賴品妤,109年立法委員選舉,首次申報,1090103,交通旅運支出,台灣中油伯爵加油站,03707901,0.00,1050.00,油資,金錢,新北市汐止區****,,
320,賴品妤,109年立法委員選舉,首次申報,1090106,交通旅運支出,台灣中油大武崙加油站,03707901,0.00,1588.00,油資,金錢,基隆市安樂區****,,
337,賴品妤,109年立法委員選舉,首次申報,1090108,交通旅運支出,台灣中油伯爵加油站,03707901,0.00,1000.00,油資,金錢,新北市汐止區****,,
360,賴品妤,109年立法委員選舉,首次申報,1090110,交通旅運支出,台灣中油泉益加油站,03707901,0.00,1000.00,油資,金錢,基隆市安樂區****,,
361,賴品妤,109年立法委員選舉,首次申報,1090110,交通旅運支出,台灣中油汐止加油站,03707901,0.00,1000.00,油資,金錢,新北市汐止區****,,
398,賴品妤,109年立法委員選舉,首次申報,1090116,交通旅運支出,台灣中油伯爵加油站,03707901,0.00,1000.00,油資,金錢,新北市汐止區****,,
406,賴品妤,109年立法委員選舉,首次申報,1090117,交通旅運支出,台灣中油瑞芳加油站,03707901,0.00,893.00,油資,金錢,新北市瑞芳區****,,
9,孔文吉,109年立法委員選舉,首次申報,1080504,交通旅運支出,中油,03707901,0.00,2043.00,油資,金錢,,,
255,孔文吉,109年立法委員選舉,首次申報,1080925,交通旅運支出,台灣中油,03707901,0.00,1000.00,油資,金錢,,,
510,孔文吉,109年立法委員選舉,首次申報,1081205,交通旅運支出,台灣中油,03707901,0.00,1000.00,油資,金錢,,,
546,孔文吉,109年立法委員選舉,首次申報,1081211,交通旅運支出,台灣中油,03707901,0.00,1000.00,油資,金錢,,,
84,陳致曉,109年立法委員選舉,首次申報,1081129,交通旅運支出,台灣中油股份有限公司,03707901,0.00,1482.00,油資,金錢,高雄市楠梓區****,,
320,鄭天財,109年立法委員選舉,首次申報,1081107,交通旅運支出,台灣中油海湖站,03707901,0.00,1000.00,油資,金錢,,,
354,鄭天財,109年立法委員選舉,首次申報,1081116,交通旅運支出,台灣中油海湖站,03707901,0.00,1000.00,油資,金錢,,,
365,鄭天財,109年立法委員選舉,首次申報,1081118,交通旅運支出,台灣中油海湖站,03707901,0.00,500.00,油資,金錢,,,
